danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,spotify_link,duration_ms,time_signature,genre,song_name
0.541,0.363,9,-8.682,1,0.0376,0.38,0.0,0.123,0.27,179.697,73bpB6dSjlZgFLAlselivB,https://open.spotify.com/track/73bpB6dSjlZgFLAlselivB,210000,3,RnB,Don't Wanna B Urs
0.35200000000000004,0.354,7,-11.896,0,0.0569,0.35600000000000004,7.65e-06,0.0999,0.224,164.334,6CMKoe7wfhbp6exHBxVeFo,https://open.spotify.com/track/6CMKoe7wfhbp6exHBxVeFo,234146,4,RnB,Breathing Underwater
0.687,0.404,9,-9.481,0,0.0812,0.377,0.0,0.0813,0.448,150.018,0Ny5LbZnVS0IZKAdhbnhEx,https://open.spotify.com/track/0Ny5LbZnVS0IZKAdhbnhEx,277840,3,RnB,Southside
0.785,0.479,7,-4.956,0,0.044,0.083,0.0,0.0937,0.364,151.778,4Bidu4YkI06oLAXfBujkec,https://open.spotify.com/track/4Bidu4YkI06oLAXfBujkec,262773,4,RnB,Shawty Is Da Shit
0.81,0.5379999999999999,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,0C80KJWvQWIGjbOiIurV1W,https://open.spotify.com/track/0C80KJWvQWIGjbOiIurV1W,266840,4,RnB,Because Of You
0.672,0.449,1,-8.957,0,0.0878,0.0727,1.22e-06,0.119,0.188,185.836,1xhAlVCjLyof0jYVImEkQW,https://open.spotify.com/track/1xhAlVCjLyof0jYVImEkQW,202164,4,RnB,Sweeet
0.638,0.522,7,-10.046,1,0.0682,0.00732,3.64e-06,0.136,0.441,169.783,0knakATr0VugDjy5LVKR0f,https://open.spotify.com/track/0knakATr0VugDjy5LVKR0f,253947,4,RnB,Over And Over
0.7609999999999999,0.639,5,-7.577000000000001,0,0.0539,0.0359,0.0,0.0945,0.922,164.088,47TqCCnEliDp8NRDyIQoQq,https://open.spotify.com/track/47TqCCnEliDp8NRDyIQoQq,219120,4,RnB,You Make Me Wanna...
0.605,0.584,11,-7.042999999999998,0,0.197,0.28600000000000003,0.0,0.235,0.464,125.802,6uYAPqxP69zfpCbsTHXgiz,https://open.spotify.com/track/6uYAPqxP69zfpCbsTHXgiz,245400,4,RnB,Cater 2 U
0.583,0.799,6,-8.24,1,0.14,0.00923,0.0,0.295,0.768,185.96400000000003,6ebekPf25SYVd4fr4EJ1XJ,https://open.spotify.com/track/6ebekPf25SYVd4fr4EJ1XJ,239333,4,RnB,On the Hotline
0.847,0.402,7,-9.952,1,0.0641,0.0118,0.0,0.28300000000000003,0.752,199.386,5IFCyWplye09HytIP80RCF,https://open.spotify.com/track/5IFCyWplye09HytIP80RCF,259440,4,RnB,Too Close
0.517,0.7979999999999999,2,-4.759,1,0.0431,0.511,0.0,0.489,0.6729999999999999,197.022,2YnYRoIRMMwlcvvFqBE7d3,https://open.spotify.com/track/2YnYRoIRMMwlcvvFqBE7d3,151960,4,RnB,Whenever I Was Little
0.612,0.4370000000000001,7,-8.133,0,0.0374,0.232,0.0,0.0769,0.132,113.076,2E9qICeVmhNZPvSWeX8OzJ,https://open.spotify.com/track/2E9qICeVmhNZPvSWeX8OzJ,176446,4,RnB,Not Ready To Go
0.72,0.889,2,-7.063,1,0.0924,0.0573,0.00041,0.0969,0.866,188.022,2ZWVUjTkjpTTgFWY5aNK5w,https://open.spotify.com/track/2ZWVUjTkjpTTgFWY5aNK5w,273457,4,RnB,Heart of Stone
0.348,0.3720000000000001,10,-9.121,1,0.0352,0.978,0.181,0.122,0.125,194.108,3lpthDwPDFxaCXPGVqk8qw,https://open.spotify.com/track/3lpthDwPDFxaCXPGVqk8qw,250130,4,RnB,Spirit Tell Me
0.7070000000000001,0.631,1,-11.064,0,0.28800000000000003,0.312,0.0,0.189,0.848,189.666,4GUTyBhOjf403oUtMFf2jV,https://open.spotify.com/track/4GUTyBhOjf403oUtMFf2jV,196023,4,RnB,Get Home
0.685,0.423,5,-8.565,0,0.0593,0.319,0.0,0.146,0.484,113.509,4ksAsd7jhlP8hUVYQySO8i,https://open.spotify.com/track/4ksAsd7jhlP8hUVYQySO8i,164939,4,RnB,Y U Wanna
0.6990000000000001,0.534,10,-9.291,0,0.0559,0.0301,6.7e-06,0.111,0.54,172.06799999999996,7qvKexPIqzKLLYEEjiWmJB,https://open.spotify.com/track/7qvKexPIqzKLLYEEjiWmJB,142457,4,RnB,Remind U
0.701,0.5329999999999999,5,-5.9460000000000015,0,0.0542,0.0406,0.0,0.139,0.272,119.99,5UUBuqoh6LdBscxQGEfkrZ,https://open.spotify.com/track/5UUBuqoh6LdBscxQGEfkrZ,181003,4,RnB,Peace and Love
0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,118.393,3XVBdLihbNbxUwZosxcGuJ,https://open.spotify.com/track/3XVBdLihbNbxUwZosxcGuJ,228707,3,RnB,If I Ain't Got You
0.6,0.6409999999999999,1,-4.237,0,0.0423,0.0498,1.49e-06,0.0982,0.642,163.153,0punrcknrU0dEBQJ28SEUr,https://open.spotify.com/track/0punrcknrU0dEBQJ28SEUr,336507,4,RnB,My Place - Album Version / Explicit
0.588,0.877,8,-4.78,1,0.16,0.00952,0.0,0.171,0.645,155.165,0JmGVy7IzUM27My3UuEOOZ,https://open.spotify.com/track/0JmGVy7IzUM27My3UuEOOZ,326187,4,RnB,Knock You Down
0.602,0.545,1,-8.097000000000001,1,0.0497,0.0023,0.0,0.11,0.0791,113.791,07NPnAXwGmtWFNy45EFVbM,https://open.spotify.com/track/07NPnAXwGmtWFNy45EFVbM,274507,5,RnB,Can't Believe It (feat. Lil' Wayne)
0.637,0.73,5,-5.38,0,0.0874,0.32299999999999995,0.0,0.0981,0.732,187.734,7iu0WYLdo4yksKf3seaxzI,https://open.spotify.com/track/7iu0WYLdo4yksKf3seaxzI,218947,4,RnB,Hate That I Love You
0.715,0.7659999999999999,8,-3.373,1,0.0322,0.0144,0.0,0.0536,0.597,124.994,7mQgqFc7etdOR6jMZRAgw1,https://open.spotify.com/track/7mQgqFc7etdOR6jMZRAgw1,283794,4,RnB,Anonymous - Main
0.6940000000000001,0.329,8,-8.705,1,0.0622,0.118,0.0,0.116,0.233,125.136,7tw4d57IOIpTHr1q5Qpn8R,https://open.spotify.com/track/7tw4d57IOIpTHr1q5Qpn8R,199680,4,RnB,Here 4 Ya
0.66,0.5479999999999999,6,-7.127000000000002,1,0.215,0.364,0.0,0.108,0.436,173.894,15XOPzgWmqbnPOdeydhYLu,https://open.spotify.com/track/15XOPzgWmqbnPOdeydhYLu,222000,4,RnB,When You're Mad
0.387,0.64,11,-5.817,0,0.081,0.107,0.0,0.319,0.617,119.978,0NubEXRwTBpBKLbsTjjqTp,https://open.spotify.com/track/0NubEXRwTBpBKLbsTjjqTp,245933,4,RnB,Take You Down
0.637,0.521,4,-6.959,1,0.109,0.155,0.0,0.0945,0.562,167.792,0MPegzGbqTvO2tw7BqYUU8,https://open.spotify.com/track/0MPegzGbqTvO2tw7BqYUU8,261427,4,RnB,Go On Girl
0.593,0.6509999999999999,9,-6.904,0,0.135,0.0169,0.0,0.141,0.32299999999999995,173.07,7yVJlhAZlZ4O1jlJCkMXD6,https://open.spotify.com/track/7yVJlhAZlZ4O1jlJCkMXD6,223613,4,RnB,Gallery
0.696,0.643,0,-5.218,1,0.0447,0.000153,1.03e-05,0.156,0.332,146.005,5yC7WplXvhIHsp8NBYV5dT,https://open.spotify.com/track/5yC7WplXvhIHsp8NBYV5dT,268240,4,RnB,Trading Places
0.655,0.433,5,-7.577000000000001,0,0.0348,0.444,0.0,0.221,0.199,130.127,1XE1UGRpvvkaFEeqe1OJpw,https://open.spotify.com/track/1XE1UGRpvvkaFEeqe1OJpw,245293,4,RnB,Don't Wanna Try
0.67,0.447,1,-7.417000000000002,1,0.171,0.342,0.0,0.12,0.665,120.066,5fwdmB3tNVRtLaw3D6aBnI,https://open.spotify.com/track/5fwdmB3tNVRtLaw3D6aBnI,255907,4,RnB,Burn - Radio Mix
0.8170000000000001,0.596,1,-6.426,0,0.065,0.235,0.0,0.389,0.809,130.102,7oeAmjYo4MJDklImlVSavw,https://open.spotify.com/track/7oeAmjYo4MJDklImlVSavw,221320,4,RnB,Almost
0.701,0.908,0,-5.67,1,0.0713,0.0617,1.35e-06,0.108,0.236,134.019,0Kqm6ILdnk7oyoV9k2vW1m,https://open.spotify.com/track/0Kqm6ILdnk7oyoV9k2vW1m,257933,4,RnB,Single
0.6970000000000001,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.5720000000000001,164.162,3mmjD9G2HUUzDbFl3NRDLM,https://open.spotify.com/track/3mmjD9G2HUUzDbFl3NRDLM,229413,4,RnB,Take A Bow
0.443,0.6509999999999999,2,-6.311,1,0.315,0.303,0.0,0.24,0.574,146.17,39WcoPVD5ryq3oFmiJmMQh,https://open.spotify.com/track/39WcoPVD5ryq3oFmiJmMQh,215067,4,RnB,If You
0.769,0.797,9,-4.367,1,0.0922,0.0995,5.52e-06,0.149,0.62,213.02,1ZNY60Rv5gp8rcEmEUYxh7,https://open.spotify.com/track/1ZNY60Rv5gp8rcEmEUYxh7,264147,4,RnB,Can We Chill
0.7979999999999999,0.737,1,-4.7010000000000005,1,0.0323,0.21600000000000005,0.0,0.0717,0.51,117.948,4bIUVo06nIk2EkDIdVNwZp,https://open.spotify.com/track/4bIUVo06nIk2EkDIdVNwZp,257000,4,RnB,Addicted
0.7140000000000001,0.6,6,-8.365,1,0.0876,0.0465,0.0,0.0646,0.504,164.03400000000005,3jEqrIfwKO0M8ALu3TGilF,https://open.spotify.com/track/3jEqrIfwKO0M8ALu3TGilF,205840,4,RnB,Like You (feat. Ciara)
0.546,0.5379999999999999,7,-7.886,0,0.0523,0.233,0.0,0.118,0.58,182.12,0yHConG49418wPs8UfAt44,https://open.spotify.com/track/0yHConG49418wPs8UfAt44,295773,4,RnB,Into You (feat. Tamia)
0.309,0.449,7,-9.918,0,0.0382,0.234,2.46e-05,0.124,0.516,162.714,2SwfyQv4yR6KPsBkFIgb5A,https://open.spotify.com/track/2SwfyQv4yR6KPsBkFIgb5A,273017,4,RnB,"Spring, Blissful"
0.802,0.405,9,-9.072,0,0.0525,0.204,0.0,0.0834,0.662,130.067,6hppZBtRMK7im0CSL7aR1a,https://open.spotify.com/track/6hppZBtRMK7im0CSL7aR1a,208615,4,RnB,Dream World
0.524,0.496,1,-10.574000000000002,1,0.0809,0.181,0.0,0.0973,0.473,193.404,235PFlMkbjOvRFBYXzizpx,https://open.spotify.com/track/235PFlMkbjOvRFBYXzizpx,120059,4,RnB,Ride the Bull
0.84,0.398,9,-12.967,1,0.0667,0.34,4.44e-06,0.0985,0.458,139.968,6tqa2Ehwcd0W3PkjJqWTZm,https://open.spotify.com/track/6tqa2Ehwcd0W3PkjJqWTZm,150857,4,RnB,Valley Girl
0.865,0.381,9,-8.593,0,0.0377,0.0958,0.00155,0.117,0.322,124.974,02RAXdzBLyETW9PTe7HsA7,https://open.spotify.com/track/02RAXdzBLyETW9PTe7HsA7,238144,4,RnB,Hooked
0.696,0.406,5,-8.086,1,0.173,0.598,0.0125,0.105,0.18600000000000005,175.94,1nPATHhXCkMHqbGbZqfUEe,https://open.spotify.com/track/1nPATHhXCkMHqbGbZqfUEe,242677,4,RnB,Waiting For
0.8079999999999999,0.565,10,-7.791,0,0.0298,0.419,0.027000000000000003,0.152,0.292,124.987,3KFu7F825zP2DdDSsc0sFy,https://open.spotify.com/track/3KFu7F825zP2DdDSsc0sFy,219617,4,RnB,Us Two
0.622,0.49,8,-5.652,1,0.0566,0.516,0.0,0.116,0.158,135.931,3zFiOts0gMOHhHaW8G24YT,https://open.spotify.com/track/3zFiOts0gMOHhHaW8G24YT,218431,4,RnB,I Don't Need You
0.7390000000000001,0.6940000000000001,4,-5.105,0,0.0667,0.0335,0.0,0.337,0.5489999999999999,208.032,5eGYlmzJm8e25jl31H45CJ,https://open.spotify.com/track/5eGYlmzJm8e25jl31H45CJ,152320,4,RnB,Teach Em
0.6920000000000001,0.6920000000000001,9,-4.67,0,0.132,0.7040000000000001,0.0,0.177,0.685,180.646,5y8NBEopvnWodxeG9aUe20,https://open.spotify.com/track/5y8NBEopvnWodxeG9aUe20,194160,4,RnB,Unfoolish
0.6,0.556,1,-7.294,1,0.026,0.624,0.00735,0.0837,0.233,211.914,6qEl8WN6jluCFpzufVl38D,https://open.spotify.com/track/6qEl8WN6jluCFpzufVl38D,294093,4,RnB,Goin' Crazy
0.71,0.477,1,-7.44,1,0.0397,0.16699999999999998,1.24e-06,0.128,0.14300000000000002,189.864,7tp3R0dR1Zzzcca40K1tZ6,https://open.spotify.com/track/7tp3R0dR1Zzzcca40K1tZ6,232533,4,RnB,If I Was Your Man
0.778,0.384,11,-6.5760000000000005,0,0.0404,0.29600000000000004,0.0,0.161,0.482,119.818,73hwTnh4omAZs3q06xHxQi,https://open.spotify.com/track/73hwTnh4omAZs3q06xHxQi,321320,4,RnB,Until The End Of Time (with Beyoncé)
0.5489999999999999,0.7290000000000001,1,-5.062,0,0.0382,0.505,0.0,0.104,0.5479999999999999,166.082,4nmTm0tdvMgjfGROVfz1GO,https://open.spotify.com/track/4nmTm0tdvMgjfGROVfz1GO,208773,4,RnB,Energy
0.521,0.5479999999999999,1,-7.425,0,0.07200000000000001,0.273,0.0,0.0438,0.7559999999999999,172.544,6c7b38jca5pwnY6Tf8W7n5,https://open.spotify.com/track/6c7b38jca5pwnY6Tf8W7n5,284760,4,RnB,Missing You
0.5770000000000001,0.5760000000000001,2,-6.299,1,0.0563,0.0143,0.0,0.602,0.12,133.97299999999998,0rFZaQ4crlGAzuCjWCQ2xu,https://open.spotify.com/track/0rFZaQ4crlGAzuCjWCQ2xu,234040,4,RnB,Body Party
0.723,0.397,3,-9.115,1,0.0311,0.88,9.12e-05,0.125,0.348,123.987,0gaOTaGwdZ8BMKrVVVZpmb,https://open.spotify.com/track/0gaOTaGwdZ8BMKrVVVZpmb,140042,4,RnB,love the pain
0.511,0.537,0,-5.584,1,0.0432,0.241,0.0,0.1,0.205,166.09,7bO47aqrGeEpCiQlEQLBsc,https://open.spotify.com/track/7bO47aqrGeEpCiQlEQLBsc,215319,4,RnB,Never Leave You
0.466,0.7879999999999999,6,-5.377000000000002,0,0.0562,0.00946,9.49e-06,0.0964,0.7290000000000001,165.884,4FuXbn7gaxxdak4YfiWwEm,https://open.spotify.com/track/4FuXbn7gaxxdak4YfiWwEm,220067,4,RnB,"Too Little, Too Late"
0.7829999999999999,0.7090000000000001,0,-5.989,1,0.03,0.0272,0.0,0.0681,0.394,119.981,6LO3RtR3gv22W3k1XBiKTh,https://open.spotify.com/track/6LO3RtR3gv22W3k1XBiKTh,248867,4,RnB,Fly Away
0.596,0.8290000000000001,6,-7.739,0,0.0755,0.017,2.7300000000000006e-05,0.585,0.693,188.394,1F4zGnjrwkeUrFSwOwl6Wj,https://open.spotify.com/track/1F4zGnjrwkeUrFSwOwl6Wj,265240,4,RnB,Comfortable
0.6679999999999999,0.362,1,-11.11,0,0.08,0.14300000000000002,0.0,0.247,0.29100000000000004,113.938,4C6sR8di14QBSAhy8muGK8,https://open.spotify.com/track/4C6sR8di14QBSAhy8muGK8,227053,4,RnB,Love Drunk
0.591,0.333,11,-10.918,1,0.0462,0.792,0.0,0.257,0.319,159.246,0VDYCA822EXhYofB5ousiS,https://open.spotify.com/track/0VDYCA822EXhYofB5ousiS,195400,1,RnB,Cool with You
0.7490000000000001,0.495,2,-8.456,1,0.0332,0.0584,0.0,0.201,0.645,126.12,05wbsMDvcaD56O4SnESOaJ,https://open.spotify.com/track/05wbsMDvcaD56O4SnESOaJ,230507,4,RnB,How To Deal
0.6729999999999999,0.628,9,-5.192,1,0.0683,0.0819,0.0,0.0812,0.708,180.21400000000003,1KKpOFUTS8B9pD5x3PevoX,https://open.spotify.com/track/1KKpOFUTS8B9pD5x3PevoX,263013,4,RnB,I Choose You
0.836,0.493,11,-7.011,0,0.13,0.0414,0.0,0.0852,0.7809999999999999,122.049,1Qdw346Y40zzVMYIp9SiKE,https://open.spotify.com/track/1Qdw346Y40zzVMYIp9SiKE,236000,4,RnB,How Could You
0.708,0.426,0,-5.847,1,0.0446,0.117,0.0,0.201,0.472,123.316,4ACY91spXtmtR8do8iEztJ,https://open.spotify.com/track/4ACY91spXtmtR8do8iEztJ,229600,4,RnB,Music For Love
0.6559999999999999,0.479,7,-7.055,0,0.0348,0.0665,0.00272,0.168,0.708,184.374,3c6afiysmB7OnxQzzSqRfD,https://open.spotify.com/track/3c6afiysmB7OnxQzzSqRfD,261867,4,RnB,So Into You
0.92,0.5529999999999999,6,-5.0680000000000005,1,0.191,0.236,0.0,0.0767,0.947,112.022,7gihksIHhs6nw5tYlI6UEq,https://open.spotify.com/track/7gihksIHhs6nw5tYlI6UEq,286907,5,RnB,Mrs. Officer
0.6859999999999999,0.34700000000000003,1,-14.720999999999998,0,0.0535,0.208,0.0,0.1,0.715,140.037,0CyoI4QEbYGs7QjX0BTQMX,https://open.spotify.com/track/0CyoI4QEbYGs7QjX0BTQMX,233639,4,RnB,Don't Tell Me Its Over
0.758,0.642,7,-8.128,0,0.221,0.0745,0.0,0.191,0.701,142.078,6oUGAx0vkBcnGzYkvw0ZsA,https://open.spotify.com/track/6oUGAx0vkBcnGzYkvw0ZsA,268067,4,RnB,Shortie Like Mine (feat. Chris Brown & Johntá Austin)
0.6920000000000001,0.736,1,-5.109,1,0.11,0.0324,0.0,0.0787,0.217,147.974,3MdRT6yPhMbvAN4D4MzDKq,https://open.spotify.com/track/3MdRT6yPhMbvAN4D4MzDKq,276560,4,RnB,Deuces (feat. Tyga & Kevin McCall)
0.732,0.5489999999999999,0,-4.194,1,0.0312,0.163,6.01e-05,0.122,0.479,131.006,5C4UXarARSjswTdyL621c2,https://open.spotify.com/track/5C4UXarARSjswTdyL621c2,271173,4,RnB,Falsetto
0.5870000000000001,0.648,0,-6.954,1,0.08900000000000001,0.0279,0.0,0.962,0.37,119.888,43hHjvaO9brl5t7ywedeyx,https://open.spotify.com/track/43hHjvaO9brl5t7ywedeyx,252453,4,RnB,Dive In
0.674,0.7290000000000001,11,-4.905,0,0.0439,0.206,3.51e-06,0.369,0.602,185.97,1pJ8UmVeImPBvyDGH1DCLt,https://open.spotify.com/track/1pJ8UmVeImPBvyDGH1DCLt,258667,4,RnB,"Slow Down - 12"" Version"
0.696,0.448,6,-7.257999999999999,0,0.0548,0.0824,0.0,0.111,0.157,124.928,4tdfNjLVBNBDAQ7lAxWS11,https://open.spotify.com/track/4tdfNjLVBNBDAQ7lAxWS11,207360,4,RnB,In My Bed (DJ Tay James & Harv Unofficial Remix) [Dru Hill]
0.664,0.754,3,-7.83,1,0.0255,0.0464,0.0488,0.116,0.5870000000000001,166.05200000000005,24ON707DJQvrJnus3QVsyi,https://open.spotify.com/track/24ON707DJQvrJnus3QVsyi,225547,4,RnB,Feeling Good (AJDE Unofficial Remix) [Nina Simone]
0.763,0.7859999999999999,7,-7.582000000000002,1,0.0274,0.172,0.39,0.163,0.83,125.079,3RKBqHK2N7UHn9yfnIvEka,https://open.spotify.com/track/3RKBqHK2N7UHn9yfnIvEka,207607,4,RnB,Ain't No Mountain High Enough (Eclectic Method Unofficial Remix) [Marvin Gaye]
0.662,0.81,7,-4.279,0,0.195,0.125,0.0,0.221,0.649,212.008,2nEwamnuBAnhSjYTaowsby,https://open.spotify.com/track/2nEwamnuBAnhSjYTaowsby,165283,4,RnB,Ain't Nothing Like The Real Thing (DJ Rob Dinero Unofficial Remix) [Marvin Gaye & Tammi Terrell]
0.773,0.519,9,-8.741,1,0.0565,0.017,0.000266,0.213,0.7490000000000001,209.996,1w09YJ2UvJvCR4q0W44snv,https://open.spotify.com/track/1w09YJ2UvJvCR4q0W44snv,258267,4,RnB,Do You Believe in Me
0.763,0.657,8,-7.47,1,0.0594,0.0453,1.96e-06,0.037000000000000005,0.519,186.058,7BakrgULQePsPDnSsAxsMg,https://open.spotify.com/track/7BakrgULQePsPDnSsAxsMg,251937,4,RnB,Hey
0.519,0.955,1,-5.746,1,0.436,0.249,0.0,0.13,0.625,164.48,1DmLlPEKT79nAXC8J1mXfC,https://open.spotify.com/track/1DmLlPEKT79nAXC8J1mXfC,215760,4,RnB,Heaven
0.777,0.8290000000000001,6,-6.905,0,0.268,0.245,0.0,0.207,0.835,175.99599999999995,5rPzPAaOUceS8HiAculegz,https://open.spotify.com/track/5rPzPAaOUceS8HiAculegz,261800,4,RnB,Bad Girl
0.602,0.785,7,-6.129,1,0.0578,0.245,0.0,0.19,0.565,168.076,5cU50IAoAFF7qFWOtdbEjr,https://open.spotify.com/track/5cU50IAoAFF7qFWOtdbEjr,214480,4,RnB,I Need a Girl
0.575,0.589,7,-4.9430000000000005,1,0.0601,0.136,0.0,0.0903,0.376,173.96200000000005,7E6e5lZPJ5BgahnsJanAsP,https://open.spotify.com/track/7E6e5lZPJ5BgahnsJanAsP,236600,4,RnB,Emotion
0.685,0.38,8,-11.219,1,0.112,0.373,0.0,0.0371,0.87,175.562,3kVIFDE3G89I2RPVkiRaRj,https://open.spotify.com/track/3kVIFDE3G89I2RPVkiRaRj,252267,4,RnB,Cupid
0.8590000000000001,0.502,2,-9.809,1,0.0575,0.0227,0.00286,0.0646,0.8759999999999999,202.608,4Mm3eNo7eb6SM5TS6yLvwJ,https://open.spotify.com/track/4Mm3eNo7eb6SM5TS6yLvwJ,252533,4,RnB,Hey Mr. DJ
0.767,0.551,0,-7.3279999999999985,1,0.0616,0.00364,0.0,0.0451,0.7959999999999999,201.808,7MQywXGHEev7JmwwIzMcao,https://open.spotify.com/track/7MQywXGHEev7JmwwIzMcao,275707,4,RnB,Love Like This
0.66,0.623,7,-7.3210000000000015,0,0.152,0.0851,0.0,0.0841,0.736,179.993,6SQQxQcWmwtY1MGSc06Ob1,https://open.spotify.com/track/6SQQxQcWmwtY1MGSc06Ob1,200720,4,RnB,Body On Me
0.711,0.867,4,-4.852,0,0.168,0.0372,0.0,0.122,0.363,213.998,4o4ABOcQEZcS8V8BnNL9jv,https://open.spotify.com/track/4o4ABOcQEZcS8V8BnNL9jv,160442,4,RnB,Before Daybreak
0.634,0.716,2,-6.502000000000002,1,0.128,0.0341,0.0,0.0877,0.619,182.078,1XTYbFRqiSQ2tF00SfUKKG,https://open.spotify.com/track/1XTYbFRqiSQ2tF00SfUKKG,248107,4,RnB,She Ain't You
0.789,0.753,4,-7.395,0,0.0324,0.106,4.08e-05,0.298,0.81,110.544,4fsyPCAb55yWiyJVbDJLr5,https://open.spotify.com/track/4fsyPCAb55yWiyJVbDJLr5,311600,4,RnB,Falling for You
0.655,0.7509999999999999,2,-5.4510000000000005,1,0.129,0.000542,0.0,0.136,0.319,168.976,1bPbiotvwSAYHG3ycVC2CV,https://open.spotify.com/track/1bPbiotvwSAYHG3ycVC2CV,286893,4,RnB,Throwback (feat. Jadakiss)
0.637,0.618,2,-6.8260000000000005,1,0.13699999999999998,0.62,3.38e-06,0.177,0.474,175.804,1Jon3GVkLtumSkgS4mX7BG,https://open.spotify.com/track/1Jon3GVkLtumSkgS4mX7BG,199147,4,RnB,It Falls
0.71,0.797,4,-3.006,0,0.0582,0.408,0.0,0.16,0.8490000000000001,189.996,6pWzCKTrKrwbUPzY8RLCoP,https://open.spotify.com/track/6pWzCKTrKrwbUPzY8RLCoP,209120,4,RnB,Rock Wit U (Awww Baby)
0.509,0.72,1,-6.935,1,0.0682,0.196,0.0,0.284,0.505,130.063,3lMgczyYCjVDpJX8Wl2ilu,https://open.spotify.com/track/3lMgczyYCjVDpJX8Wl2ilu,288387,4,RnB,Crying Out For Me
0.647,0.478,8,-8.837,1,0.0782,0.547,2.69e-05,0.156,0.333,135.877,5pyVqlqThcxI7tPDjHIzPh,https://open.spotify.com/track/5pyVqlqThcxI7tPDjHIzPh,232907,4,RnB,Climax
0.412,0.667,6,-6.997000000000001,1,0.229,0.195,0.0,0.305,0.5329999999999999,137.884,1BCLiI0IELkq3x6GAnxD7m,https://open.spotify.com/track/1BCLiI0IELkq3x6GAnxD7m,276373,3,RnB,Rainy Dayz
0.488,0.529,11,-10.176,1,0.255,0.00249,0.0022600000000000003,0.413,0.196,126.186,6X7xF5He9mB9vFsu56NAe1,https://open.spotify.com/track/6X7xF5He9mB9vFsu56NAe1,245253,5,RnB,Your Love
0.738,0.583,5,-7.996,0,0.0506,0.188,0.0215,0.0835,0.493,190.126,7lkQTp7j815mtUuSO9LFzI,https://open.spotify.com/track/7lkQTp7j815mtUuSO9LFzI,237973,4,RnB,Is It You - Single Version
0.341,0.664,11,-5.075,1,0.0737,0.467,0.0,0.185,0.64,172.89,1GFkzEX0348gH5HdALPpbC,https://open.spotify.com/track/1GFkzEX0348gH5HdALPpbC,255983,3,RnB,Teachme
0.924,0.787,11,-3.611,0,0.0526,0.0366,0.00047,0.09,0.5920000000000001,123.017,1nBav5NMdJAERVDDEtQxYK,https://open.spotify.com/track/1nBav5NMdJAERVDDEtQxYK,242133,4,RnB,Just Fine
0.394,0.821,6,-4.3039999999999985,0,0.0404,0.00302,0.019,0.18600000000000005,0.509,165.528,3hc7PLcmuZbJGPjhIore1i,https://open.spotify.com/track/3hc7PLcmuZbJGPjhIore1i,223533,4,RnB,Too Little Too Late - 2018
0.338,0.639,11,-6.94,1,0.2,0.0234,2.83e-06,0.435,0.513,185.328,2kT9NNXCef2yL2ul1rCu9I,https://open.spotify.com/track/2kT9NNXCef2yL2ul1rCu9I,238333,4,RnB,I Just Wanna Know
0.51,0.601,7,-4.629,1,0.103,0.00034500000000000004,0.0,0.141,0.38,133.151,7KBwU1bouDcULSjHjpdoFb,https://open.spotify.com/track/7KBwU1bouDcULSjHjpdoFb,218707,5,RnB,She's Like A Star
0.856,0.429,11,-6.964,1,0.0586,0.195,6.66e-06,0.0453,0.51,116.073,5cJkLR7M84R92ZDH7cHYQS,https://open.spotify.com/track/5cJkLR7M84R92ZDH7cHYQS,258337,4,RnB,I'm Missing U
0.408,0.754,9,-4.782,1,0.094,0.243,0.0,0.322,0.71,157.53,5Ez7CzXblP0JGiRSjNRv2p,https://open.spotify.com/track/5Ez7CzXblP0JGiRSjNRv2p,223453,4,RnB,I Got Time
0.797,0.634,0,-7.1370000000000005,1,0.181,0.188,0.0,0.0989,0.5379999999999999,196.07,2D0xJmJuNi47Vj11DXa9BR,https://open.spotify.com/track/2D0xJmJuNi47Vj11DXa9BR,260933,4,RnB,With You - Dirty
0.7040000000000001,0.524,3,-4.404,1,0.0294,0.647,0.0,0.228,0.37,112.019,1u7Lb1t1lacIy468n201YL,https://open.spotify.com/track/1u7Lb1t1lacIy468n201YL,275240,4,RnB,Sex Therapy
0.527,0.631,7,-5.442,0,0.198,0.0401,0.0,0.0801,0.348,116.405,49cSN8JC12jp5F5A7yauTf,https://open.spotify.com/track/49cSN8JC12jp5F5A7yauTf,213827,5,RnB,I've Changed (feat. Keyshia Cole)
0.758,0.52,7,-8.792,1,0.146,0.0857,0.0,0.111,0.413,166.042,4RW5rCnGqhlDvw35Hy4ciF,https://open.spotify.com/track/4RW5rCnGqhlDvw35Hy4ciF,260320,4,RnB,Turn Heads feat. Lloyd
0.64,0.7190000000000001,1,-6.041,1,0.0458,0.0481,0.0,0.07200000000000001,0.611,149.918,2OJBM9ftQzYjLfCwUhjsQG,https://open.spotify.com/track/2OJBM9ftQzYjLfCwUhjsQG,242667,4,RnB,Lovely
0.58,0.66,6,-7.405,0,0.0429,0.0166,0.0,0.174,0.411,123.801,2xRGPubKBTHX6iyrpQvtCy,https://open.spotify.com/track/2xRGPubKBTHX6iyrpQvtCy,266307,4,RnB,Wet The Bed (feat. Ludacris)
